name,state,url,platform,platform_url,ags,kind,state_id
Elsdorf,Nordrhein-Westfalen,http://wahlen.kdvz-frechen.de/kdvz/05362016/index.html,votemanager,http://wahlen.votemanager.de/,05362016,Stadt,05
Elsdorf,Nordrhein-Westfalen,http://wahlen.kdvz-frechen.de/kdvz/05362016/index.html,votemanager,http://wahlen.votemanager.de/,03357013,Gemeinde,03
Elsfleth,Niedersachsen,http://votemanager.kdo.de/03461004/index.html,votemanager,http://wahlen.votemanager.de/,03461004,Stadt,03
Emmerthal,Niedersachsen,http://votemanager.kdo.de/03252005/index.html,votemanager,http://wahlen.votemanager.de/,03252005,Gemeinde,03
Emmerting,Bayern,http://www.wahl.info/kandidaten/ort/gemeinde-emmerting_168.html,votemanager,http://wahlen.votemanager.de/,09171114,Gemeinde,09
Emstek,Niedersachsen,http://votemanager.kdo.de/03453005/index.html,votemanager,http://wahlen.votemanager.de/,03453005,Gemeinde,03
Engelsberg,Bayern,http://www.wahl.info/kandidaten/ort/gemeinde-engelsberg_204.html,votemanager,http://wahlen.votemanager.de/,09189115,Gemeinde,09
Engelskirchen,Nordrhein-Westfalen,http://wahlen.kdvz-frechen.de/civitec/05374008/index.html,votemanager,http://wahlen.votemanager.de/,05374008,Gemeinde,05
Enger,Nordrhein-Westfalen,http://wahl.krz.de/05758008/index.html,votemanager,http://wahlen.votemanager.de/,05758008,Stadt,05
Schwelm,Nordrhein-Westfalen,http://wahlergebnisse.stadt-hagen.de/prod/05954000/,votemanager,http://wahlen.votemanager.de/,05954024,Stadt,05
Schwelm,Nordrhein-Westfalen,http://wahlergebnisse.stadt-hagen.de/prod/05954024/,votemanager,http://wahlen.votemanager.de/,05954024,Stadt,05
Ennepetal,Nordrhein-Westfalen,http://wahlergebnisse.stadt-hagen.de/prod/05954008/,votemanager,http://wahlen.votemanager.de/,05954008,Stadt,05
Ense,Nordrhein-Westfalen,http://wahlen.citkomm.de/05974012/index.html,votemanager,http://wahlen.votemanager.de/,05974012,Gemeinde,05
Schönberg,Bayern,http://www.wahl.info/kandidaten/ort/gemeinde-eppenschlag_33.html,votemanager,http://wahlen.votemanager.de/,14524270,Gemeinde,14
Schönberg,Bayern,http://www.wahl.info/kandidaten/ort/gemeinde-eppenschlag_33.html,votemanager,http://wahlen.votemanager.de/,09183143,Gemeinde,09
Schönberg,Bayern,http://www.wahl.info/kandidaten/ort/gemeinde-eppenschlag_33.html,votemanager,http://wahlen.votemanager.de/,09574463,Gemeindefreies Gebiet,09
Schönberg,Bayern,http://www.wahl.info/kandidaten/ort/gemeinde-eppenschlag_33.html,votemanager,http://wahlen.votemanager.de/,07231115,Gemeinde,07
Schönberg,Bayern,http://www.wahl.info/kandidaten/ort/gemeinde-eppenschlag_33.html,votemanager,http://wahlen.votemanager.de/,01053112,Gemeinde,01
Schönberg,Bayern,http://www.wahl.info/kandidaten/ort/gemeinde-eppenschlag_33.html,votemanager,http://wahlen.votemanager.de/,13074074,Stadt,13
Schönberg,Bayern,http://www.wahl.info/kandidaten/ort/gemeinde-eppenschlag_33.html,votemanager,http://wahlen.votemanager.de/,09272147,Gemeinde,09
Schönberg,Bayern,http://www.wahl.info/kandidaten/ort/gemeinde-innernzell_39.html,votemanager,http://wahlen.votemanager.de/,14524270,Gemeinde,14
Schönberg,Bayern,http://www.wahl.info/kandidaten/ort/gemeinde-innernzell_39.html,votemanager,http://wahlen.votemanager.de/,09183143,Gemeinde,09
Schönberg,Bayern,http://www.wahl.info/kandidaten/ort/gemeinde-innernzell_39.html,votemanager,http://wahlen.votemanager.de/,09574463,Gemeindefreies Gebiet,09
Schönberg,Bayern,http://www.wahl.info/kandidaten/ort/gemeinde-innernzell_39.html,votemanager,http://wahlen.votemanager.de/,07231115,Gemeinde,07
Schönberg,Bayern,http://www.wahl.info/kandidaten/ort/gemeinde-innernzell_39.html,votemanager,http://wahlen.votemanager.de/,01053112,Gemeinde,01
Schönberg,Bayern,http://www.wahl.info/kandidaten/ort/gemeinde-innernzell_39.html,votemanager,http://wahlen.votemanager.de/,13074074,Stadt,13
Schönberg,Bayern,http://www.wahl.info/kandidaten/ort/gemeinde-innernzell_39.html,votemanager,http://wahlen.votemanager.de/,09272147,Gemeinde,09
Schönberg,Bayern,http://www.wahl.info/kandidaten/ort/gemeinde-schoefweg_48.html,votemanager,http://wahlen.votemanager.de/,14524270,Gemeinde,14
Schönberg,Bayern,http://www.wahl.info/kandidaten/ort/gemeinde-schoefweg_48.html,votemanager,http://wahlen.votemanager.de/,09183143,Gemeinde,09
Schönberg,Bayern,http://www.wahl.info/kandidaten/ort/gemeinde-schoefweg_48.html,votemanager,http://wahlen.votemanager.de/,09574463,Gemeindefreies Gebiet,09
Schönberg,Bayern,http://www.wahl.info/kandidaten/ort/gemeinde-schoefweg_48.html,votemanager,http://wahlen.votemanager.de/,07231115,Gemeinde,07
Schönberg,Bayern,http://www.wahl.info/kandidaten/ort/gemeinde-schoefweg_48.html,votemanager,http://wahlen.votemanager.de/,01053112,Gemeinde,01
Schönberg,Bayern,http://www.wahl.info/kandidaten/ort/gemeinde-schoefweg_48.html,votemanager,http://wahlen.votemanager.de/,13074074,Stadt,13
Schönberg,Bayern,http://www.wahl.info/kandidaten/ort/gemeinde-schoefweg_48.html,votemanager,http://wahlen.votemanager.de/,09272147,Gemeinde,09
Schönberg,Bayern,http://www.wahl.info/kandidaten/ort/markt-schoenberg_32.html,votemanager,http://wahlen.votemanager.de/,14524270,Gemeinde,14
Schönberg,Bayern,http://www.wahl.info/kandidaten/ort/markt-schoenberg_32.html,votemanager,http://wahlen.votemanager.de/,09183143,Gemeinde,09
Schönberg,Bayern,http://www.wahl.info/kandidaten/ort/markt-schoenberg_32.html,votemanager,http://wahlen.votemanager.de/,09574463,Gemeindefreies Gebiet,09
Schönberg,Bayern,http://www.wahl.info/kandidaten/ort/markt-schoenberg_32.html,votemanager,http://wahlen.votemanager.de/,07231115,Gemeinde,07
Schönberg,Bayern,http://www.wahl.info/kandidaten/ort/markt-schoenberg_32.html,votemanager,http://wahlen.votemanager.de/,01053112,Gemeinde,01
Schönberg,Bayern,http://www.wahl.info/kandidaten/ort/markt-schoenberg_32.html,votemanager,http://wahlen.votemanager.de/,13074074,Stadt,13
Schönberg,Bayern,http://www.wahl.info/kandidaten/ort/markt-schoenberg_32.html,votemanager,http://wahlen.votemanager.de/,09272147,Gemeinde,09
Erbach,Baden-Württemberg,http://wahlen11.rz-kiru.de/08425039W/index.html,votemanager,http://wahlen.votemanager.de/,08425039,Stadt,08
Erbach,Baden-Württemberg,http://wahlen11.rz-kiru.de/08425039W/index.html,votemanager,http://wahlen.votemanager.de/,06437006,Stadt,06
Erbach,Baden-Württemberg,http://wahlen11.rz-kiru.de/08425039W/index.html,votemanager,http://wahlen.votemanager.de/,07140037,Gemeinde,07
Erftstadt,Nordrhein-Westfalen,http://wahlen.kdvz-frechen.de/kdvz/05362020/index.html,votemanager,http://wahlen.votemanager.de/,05362020,Stadt,05
Ergolding,Bayern,http://ergolding.de/wahl/index.html,votemanager,http://wahlen.votemanager.de/,09274126,Gemeinde,09
Ering,Bayern,http://www.wahl.info/kandidaten/ort/gemeinde-ering_128.html,votemanager,http://wahlen.votemanager.de/,09277118,Gemeinde,09
Erkelenz,Nordrhein-Westfalen,http://wahlen.regioit.de/AC/05370004/index.html,votemanager,http://wahlen.votemanager.de/,05370004,Stadt,05
Erkrath,Nordrhein-Westfalen,http://www.erkrath-it.de/wahl/index.html,votemanager,http://wahlen.votemanager.de/,05158004,Stadt,05
Erlangen,Bayern,http://www.erlangen.de/desktopdefault.aspx/tabid-1454/,votemanager,http://wahlen.votemanager.de/,09562000,Stadt,09
Erlangen,Bayern,http://www.kreis-erh.de/wahlen.html,votemanager,http://wahlen.votemanager.de/,09562000,Stadt,09
Reischach,Bayern,http://www.wahl.info/kandidaten/ort/gemeinde-erlbach_169.html,votemanager,http://wahlen.votemanager.de/,09171129,Gemeinde,09
Reischach,Bayern,http://www.wahl.info/kandidaten/ort/gemeinde-perach_177.html,votemanager,http://wahlen.votemanager.de/,09171129,Gemeinde,09
Reischach,Bayern,http://www.wahl.info/kandidaten/ort/gemeinde-reischach_179.html,votemanager,http://wahlen.votemanager.de/,09171129,Gemeinde,09
Erndtebrück,Nordrhein-Westfalen,http://wahlen.kdvz-frechen.de/kdz/05970012/index.html,votemanager,http://wahlen.votemanager.de/,05970012,Gemeinde,05
Geisenfeld,Bayern,http://www.geisenfeld.de/wahlen/app/index.html,votemanager,http://wahlen.votemanager.de/,09186122,Stadt,09
Geisenfeld,Bayern,http://www.geisenfeld.de/wahlen/app/index.html,votemanager,http://wahlen.votemanager.de/,09186122,Stadt,09
Erwitte,Nordrhein-Westfalen,http://wahlen.citkomm.de/05974016/index.html,votemanager,http://wahlen.votemanager.de/,05974016,Stadt,05
Eschborn,Hessen,http://wahlen.eschborn.de,votemanager,http://wahlen.votemanager.de/,06436003,Stadt,06
Eschede,Niedersachsen,http://wahl.landkreis-celle.de/html/app/index.html,votemanager,http://wahlen.votemanager.de/,03351025,Gemeinde,03
Stadtoldendorf,Niedersachsen,https://wahlen.kdgoe.de/032555409/index.html,votemanager,http://wahlen.votemanager.de/,03255034,Stadt,03
Eschwege,Hessen,http://eschwege.de/wahlen/index.html,votemanager,http://wahlen.votemanager.de/,06636003,Stadt,06
Eschweiler,Nordrhein-Westfalen,http://wahlen.regioit.de/AC/05334012/index.html,votemanager,http://wahlen.votemanager.de/,05334012,Stadt,05
Esens,Niedersachsen,http://votemanager.kdo.de/034625401/index.html,votemanager,http://wahlen.votemanager.de/,03462003,Stadt,03
Eslohe (Sauerland),Nordrhein-Westfalen,http://wahlen.citkomm.de/05958016/index.html,votemanager,http://wahlen.votemanager.de/,05958016,Gemeinde,05
Espelkamp,Nordrhein-Westfalen,http://wahl.krz.de/05770008/index.html,votemanager,http://wahlen.votemanager.de/,05770008,Stadt,05
Espenau,Hessen,http://www.gemeinde-espenau.de/wahlapp/index.html,votemanager,http://wahlen.votemanager.de/,06633007,Gemeinde,06
Essen,Nordrhein-Westfalen,https://webapps.essen.de/wahlergebnisse/05113000/index.html,votemanager,http://wahlen.votemanager.de/,05113000,Stadt,05
Euskirchen,Nordrhein-Westfalen,http://wahlen.kdvz-frechen.de/kdvz/05366000/index.html,votemanager,http://wahlen.votemanager.de/,05366016,Stadt,05
Euskirchen,Nordrhein-Westfalen,http://wahlen.citkomm.de/05366016/index.html,votemanager,http://wahlen.votemanager.de/,05366016,Stadt,05
Everswinkel,Nordrhein-Westfalen,http://wahlen.gemeinde-everswinkel.de/index.html,votemanager,http://wahlen.votemanager.de/,05570024,Gemeinde,05
Extertal,Nordrhein-Westfalen,http://wahl.krz.de/05766028/index.html,votemanager,http://wahlen.votemanager.de/,05766028,Gemeinde,05
Falkenberg,Bayern,http://www.wahl.info/kandidaten/ort/gemeinde-falkenberg_129.html,votemanager,http://wahlen.votemanager.de/,09377117,Gemeinde,09
Falkenberg,Bayern,http://www.wahl.info/kandidaten/ort/gemeinde-falkenberg_129.html,votemanager,http://wahlen.votemanager.de/,09277119,Gemeinde,09
Falkenberg,Bayern,http://www.wahl.info/kandidaten/ort/gemeinde-falkenberg_129.html,votemanager,http://wahlen.votemanager.de/,12064125,Gemeinde,12
Falkenberg,Bayern,http://www.wahl.info/kandidaten/ort/gemeinde-rimbach_139.html,votemanager,http://wahlen.votemanager.de/,09377117,Gemeinde,09
Falkenberg,Bayern,http://www.wahl.info/kandidaten/ort/gemeinde-rimbach_139.html,votemanager,http://wahlen.votemanager.de/,09277119,Gemeinde,09
Falkenberg,Bayern,http://www.wahl.info/kandidaten/ort/gemeinde-rimbach_139.html,votemanager,http://wahlen.votemanager.de/,12064125,Gemeinde,12
Kirchweidach,Bayern,http://www.wahl.info/kandidaten/ort/gemeinde-feichten-adalz_170.html,votemanager,http://wahlen.votemanager.de/,09171122,Gemeinde,09
Kirchweidach,Bayern,http://www.wahl.info/kandidaten/ort/gemeinde-halsbach_173.html,votemanager,http://wahlen.votemanager.de/,09171122,Gemeinde,09
Kirchweidach,Bayern,http://www.wahl.info/kandidaten/ort/gemeinde-kirchweidach_175.html,votemanager,http://wahlen.votemanager.de/,09171122,Gemeinde,09
Kirchweidach,Bayern,http://www.wahl.info/kandidaten/ort/gemeinde-tyrlaching_182.html,votemanager,http://wahlen.votemanager.de/,09171122,Gemeinde,09
Finnentrop,Nordrhein-Westfalen,http://wahlen.kdvz-frechen.de/kdz/05966012/index.html,votemanager,http://wahlen.votemanager.de/,05966012,Gemeinde,05
Florstadt,Hessen,http://wahlen.florstadt.de,votemanager,http://wahlen.votemanager.de/,06440007,Stadt,06
Wienhausen,Niedersachsen,http://wahl.landkreis-celle.de/html/app/index.html,votemanager,http://wahlen.votemanager.de/,03351022,Gemeinde,03
Forchheim,Bayern,http://www.landkreis-forchheim.de/site/3_landkreis/Wahlen/wahlen.php,votemanager,http://wahlen.votemanager.de/,08316013,Gemeinde,08
Forchheim,Bayern,http://www.landkreis-forchheim.de/site/3_landkreis/Wahlen/wahlen.php,votemanager,http://wahlen.votemanager.de/,09474126,Stadt,09
Frankenthal (Pfalz),Rheinland-Pfalz,https://buergerdienste.frankenthal.de:8001/wahlen/app/index.html,votemanager,http://wahlen.votemanager.de/,07311000,Stadt,07
Frankfurt am Main,Hessen,http://www.wahlen.frankfurt.de/wahlapp/index.html,votemanager,http://wahlen.votemanager.de/,06412000,Stadt,06
Frauenau,Bayern,http://www.wahl.info/kandidaten/ort/gemeinde-frauenau_64.html,votemanager,http://wahlen.votemanager.de/,09276121,Gemeinde,09
Frechen,Nordrhein-Westfalen,http://wahlen.kdvz-frechen.de/kdvz/05362024/index.html,votemanager,http://wahlen.votemanager.de/,05362024,Stadt,05
Freiberg,Sachsen,https://freiberg.more-rubin1.de/wahlen/index.html,votemanager,http://wahlen.votemanager.de/,14522180,Stadt,14
Freiburg im Breisgau,Baden-Württemberg,http://fritz.freiburg.de/wahl/app/index.html,votemanager,http://wahlen.votemanager.de/,08311000,Stadt,08
Freigericht,Hessen,http://freigericht.ftp.citywerk.net/wahlen/webapp/index.html,votemanager,http://wahlen.votemanager.de/,06435009,Gemeinde,06
Freilassing,Bayern,http://www.wahl.info/kandidaten/ort/stadt-freilassing_206.html,votemanager,http://wahlen.votemanager.de/,09172118,Stadt,09
Freital,Sachsen,https://session.freital.de/sessionnet/wahl/App/index.html,votemanager,http://wahlen.votemanager.de/,14628110,Stadt,14
Freudenberg,Nordrhein-Westfalen,http://wahlen.kdvz-frechen.de/kdz/05970016/index.html,votemanager,http://wahlen.votemanager.de/,09371122,Gemeinde,09
Freudenberg,Nordrhein-Westfalen,http://wahlen.kdvz-frechen.de/kdz/05970016/index.html,votemanager,http://wahlen.votemanager.de/,05970016,Stadt,05
Freudenberg,Nordrhein-Westfalen,http://wahlen.kdvz-frechen.de/kdz/05970016/index.html,votemanager,http://wahlen.votemanager.de/,08128039,Stadt,08
Freyung,Bayern,http://www.wahl.info/kandidaten/ort/stadt-freyung_27.html,votemanager,http://wahlen.votemanager.de/,09272118,Stadt,09
Freyung,Bayern,http://www.wahl.info/kandidaten/landkreis/freyung-grafenau_3.html,votemanager,http://wahlen.votemanager.de/,09272118,Stadt,09
Frickingen,Baden-Württemberg,http://wahlen11.rz-kiru.de/08435015W/index.html,votemanager,http://wahlen.votemanager.de/,08435015,Gemeinde,08
Fridolfing,Bayern,http://www.wahl.info/kandidaten/ort/gemeinde-fridolfing_200.html,votemanager,http://wahlen.votemanager.de/,09189118,Gemeinde,09
Friedberg,Bayern,http://friedberg.ftp.citywerk.net/EXTERN/Wahlen/app_Dateien/index.html,votemanager,http://wahlen.votemanager.de/,09771130,Stadt,09
Friedland,Niedersachsen,https://wahlen.kdgoe.de/03159013/index.html,votemanager,http://wahlen.votemanager.de/,12067137,Stadt,12
Friedland,Niedersachsen,https://wahlen.kdgoe.de/03159013/index.html,votemanager,http://wahlen.votemanager.de/,03152009,Gemeinde,03
Friedland,Niedersachsen,https://wahlen.kdgoe.de/03159013/index.html,votemanager,http://wahlen.votemanager.de/,13071035,Stadt,13
Friedrichsdorf,Hessen,http://www.friedrichsdorf.de/wahlen/App/index.html,votemanager,http://wahlen.votemanager.de/,06434002,Stadt,06
Friedrichshafen,Baden-Württemberg,http://wahlen11.rz-kiru.de/08435016W/index.html,votemanager,http://wahlen.votemanager.de/,08435016,Stadt,08
Friesack,Brandenburg,http://wahlen.amt-friesack.de/index.html,votemanager,http://wahlen.votemanager.de/,12063088,Stadt,12
Jever,Niedersachsen,http://votemanager.kdo.de/03455000/index.html,votemanager,http://wahlen.votemanager.de/,03455007,Stadt,03
Friesoythe,Niedersachsen,http://votemanager.kdo.de/03453007/index.html,votemanager,http://wahlen.votemanager.de/,03453007,Stadt,03
Fritzlar,Hessen,http://fritzlar.de/transfer/Webapp/index.html,votemanager,http://wahlen.votemanager.de/,06634005,Stadt,06
Fröndenberg/Ruhr,Nordrhein-Westfalen,http://wahlen.citkomm.de/05978012/index.html,votemanager,http://wahlen.votemanager.de/,05978012,Stadt,05
Fronhausen,Hessen,http://www.wahlen.fronhausen.de,votemanager,http://wahlen.votemanager.de/,06534009,Gemeinde,06
Perlesreut,Bayern,http://www.wahl.info/kandidaten/ort/gemeinde-fuersteneck_34.html,votemanager,http://wahlen.votemanager.de/,09272138,Gemeinde,09
Perlesreut,Bayern,http://www.wahl.info/kandidaten/ort/markt-perlesreut_30.html,votemanager,http://wahlen.votemanager.de/,09272138,Gemeinde,09
Fürstenfeldbruck,Bayern,http://www.lra-ffb.de/lra/weitere/wahlen.shtml,votemanager,http://wahlen.votemanager.de/,09179121,Stadt,09
Fürstenstein,Bayern,http://www.wahl.info/kandidaten/ort/gemeinde-fuerstenstein_100.html,votemanager,http://wahlen.votemanager.de/,09275121,Gemeinde,09
Fürstenzell,Bayern,http://www.wahl.info/kandidaten/ort/markt-fuerstenzell_83.html,votemanager,http://wahlen.votemanager.de/,09275122,Gemeinde,09
Fürth,Bayern,http://www.wahl-fuerth.de/app/index.html,votemanager,http://wahlen.votemanager.de/,09563000,Stadt,09
Fürth,Bayern,http://www.wahl-fuerth.de/app/index.html,votemanager,http://wahlen.votemanager.de/,06431007,Gemeinde,06
Zirndorf,Bayern,http://www.landkreis-fuerth.de/zuhause-im-landkreis/unser-landkreis/wahlen-und-abstimmungen.html,votemanager,http://wahlen.votemanager.de/,09573134,Stadt,09
Fulda,Hessen,http://www.lkfd.de/wahl/webapp/index.html,votemanager,http://wahlen.votemanager.de/,06631009,Stadt,06
Fulda,Hessen,http://www.fulda.de/wahlen/webapp/index.html,votemanager,http://wahlen.votemanager.de/,06631009,Stadt,06
Furtwangen im Schwarzwald,Baden-Württemberg,http://wahlen11.rz-kiru.de/08326017W/index.html,votemanager,http://wahlen.votemanager.de/,08326017,Stadt,08
Ganderkesee,Niedersachsen,http://www.gemeindeganderkesee.de/wahlen/ergebnisse/app/index.html,votemanager,http://wahlen.votemanager.de/,03458005,Gemeinde,03
Gangelt,Nordrhein-Westfalen,http://wahlen.gangelt.de/index.html,votemanager,http://wahlen.votemanager.de/,05370008,Gemeinde,05
Gangkofen,Bayern,http://www.wahl.info/kandidaten/ort/markt-gangkofen_120.html,votemanager,http://wahlen.votemanager.de/,09277121,Gemeinde,09
Garbsen,Niedersachsen,http://wahlen.regioit.de/GT/03241005/index.html,votemanager,http://wahlen.votemanager.de/,03241005,Stadt,03
Garrel,Niedersachsen,http://votemanager.kdo.de/03453008/index.html,votemanager,http://wahlen.votemanager.de/,03453008,Gemeinde,03
Gartow,Niedersachsen,http://wahl.luenecom.de/gartow/index.html,votemanager,http://wahlen.votemanager.de/,03354005,Gemeinde,03
Gartow,Niedersachsen,http://wahl.luenecom.de/gartow/index.html,votemanager,http://wahlen.votemanager.de/,03354501,Gemeindefreies Gebiet,03
Gau-Algesheim,Rheinland-Pfalz,http://wahlergebnisse.gau-algesheim-vg.de/index.html,votemanager,http://wahlen.votemanager.de/,07339019,Stadt,07
Geesthacht,Schleswig-Holstein,http://av.geesthacht.de/Wahlen/mobil/index.html,votemanager,http://wahlen.votemanager.de/,01053032,Stadt,01
Geestland,Niedersachsen,http://votemanager.kdo.de/03352062/index.html,votemanager,http://wahlen.votemanager.de/,03352062,Stadt,03
Geiersthal,Bayern,http://www.wahl.info/kandidaten/ort/gemeinde-geiersthal_65.html,votemanager,http://wahlen.votemanager.de/,09276122,Gemeinde,09
Geilenkirchen,Nordrhein-Westfalen,http://wahlen.regioit.de/AC/KWEW14/05370012/html5/index.html,votemanager,http://wahlen.votemanager.de/,05370012,Stadt,05
Geisingen,Baden-Württemberg,http://wahlen11.rz-kiru.de/08327018W/index.html,votemanager,http://wahlen.votemanager.de/,08327018,Stadt,08
Geltendorf,Bayern,http://wahlen.geltendorf.de/app/index.html,votemanager,http://wahlen.votemanager.de/,09181122,Gemeinde,09
Massing,Bayern,http://www.massing.de/wahlen/index.html,votemanager,http://wahlen.votemanager.de/,09277133,Gemeinde,09
Massing,Bayern,http://www.massing.de/wahlen/index.html,votemanager,http://wahlen.votemanager.de/,09277133,Gemeinde,09
Gerolstein,Rheinland-Pfalz,http://wahlen.vg-gerolstein.de/index.html,votemanager,http://wahlen.votemanager.de/,07233026,Stadt,07
Gescher,Nordrhein-Westfalen,http://gescher.ftp.citywerk.net/wahlen/webapp/index.html,votemanager,http://wahlen.votemanager.de/,05554016,Stadt,05
Geseke,Nordrhein-Westfalen,http://wahlen.citkomm.de/05974020/index.html,votemanager,http://wahlen.votemanager.de/,05974020,Stadt,05
Gevelsberg,Nordrhein-Westfalen,http://wahlergebnisse.stadt-hagen.de/prod/05954012/,votemanager,http://wahlen.votemanager.de/,05954012,Stadt,05
Gieboldehausen,Niedersachsen,https://wahlen.kdgoe.de/031595402/index.html,votemanager,http://wahlen.votemanager.de/,03152010,Gemeinde,03
Gießen,Hessen,http://wahlen.lkgi.de,votemanager,http://wahlen.votemanager.de/,06531005,Stadt,06
Gießen,Hessen,http://wahlen.giessen.de,votemanager,http://wahlen.votemanager.de/,06531005,Stadt,06
Gifhorn,Niedersachsen,http://votemanager.kdo.de/03151000/index.html,votemanager,http://wahlen.votemanager.de/,03151009,Stadt,03
Gladbeck,Nordrhein-Westfalen,http://wahlen.gkd-re.net/05562014,votemanager,http://wahlen.votemanager.de/,05562014,Stadt,05
Gladenbach,Hessen,http://www.gladenbach.de/uploads/Aktuelles/FB_II/app/index.html,votemanager,http://wahlen.votemanager.de/,06534010,Stadt,06
Glan-Münchweiler,Rheinland-Pfalz,http://www.vg-glm.de/Wahlen/pcwahl/index.html,votemanager,http://wahlen.votemanager.de/,07336031,Gemeinde,07
Gleichen,Niedersachsen,https://wahlen.kdgoe.de/03159015/index.html,votemanager,http://wahlen.votemanager.de/,03152011,Gemeinde,03
Gochsheim,Bayern,http://www.gochsheim.de/wahlen/app/index.html,votemanager,http://wahlen.votemanager.de/,09678135,Gemeinde,09
Göttingen,Niedersachsen,https://wahlen.kdgoe.de/03159000/index.html,votemanager,http://wahlen.votemanager.de/,03152012,Stadt,03
Göttingen,Niedersachsen,https://wahlen.kdgoe.de/03159016/index.html,votemanager,http://wahlen.votemanager.de/,03152012,Stadt,03
Goslar,Niedersachsen,http://votemanager.kdo.de/03153017/index.html,votemanager,http://wahlen.votemanager.de/,03153017,Stadt,03
Gräfelfing,Bayern,http://wahl.graefelfing.de/,votemanager,http://wahlen.votemanager.de/,09184120,Gemeinde,09
Grafenau,Bayern,http://www.wahl.info/kandidaten/ort/stadt-grafenau_28.html,votemanager,http://wahlen.votemanager.de/,08115054,Gemeinde,08
Grafenau,Bayern,http://www.wahl.info/kandidaten/ort/stadt-grafenau_28.html,votemanager,http://wahlen.votemanager.de/,09272120,Stadt,09
Grafling,Bayern,http://www.wahl.info/kandidaten/ort/gemeinde-grafling_13.html,votemanager,http://wahlen.votemanager.de/,09271122,Gemeinde,09
Grainet,Bayern,http://www.wahl.info/kandidaten/ort/gemeinde-grainet_35.html,votemanager,http://wahlen.votemanager.de/,09272121,Gemeinde,09
Grasberg,Niedersachsen,http://votemanager.kdo.de/03356002/index.html,votemanager,http://wahlen.votemanager.de/,03356002,Gemeinde,03
Lalling,Bayern,http://www.wahl.info/kandidaten/ort/gemeinde-grattersdorf_14.html,votemanager,http://wahlen.votemanager.de/,09271130,Gemeinde,09
Lalling,Bayern,http://www.wahl.info/kandidaten/ort/gemeinde-hunding_15.html,votemanager,http://wahlen.votemanager.de/,09271130,Gemeinde,09
Lalling,Bayern,http://www.wahl.info/kandidaten/ort/gemeinde-lalling_18.html,votemanager,http://wahlen.votemanager.de/,09271130,Gemeinde,09
Lalling,Bayern,http://www.wahl.info/kandidaten/ort/gemeinde-schaufling_24.html,votemanager,http://wahlen.votemanager.de/,09271130,Gemeinde,09
Grebenhain,Hessen,http://www.grebenhain.de/fileadmin/bilder/wahlen/PC-Wahl/index.html,votemanager,http://wahlen.votemanager.de/,06535007,Gemeinde,06
Grevenbroich,Nordrhein-Westfalen,http://wep.itk-rheinland.de/prod/05162008/index.html,votemanager,http://wahlen.votemanager.de/,05162008,Stadt,05
Groß Pankow (Prignitz),Brandenburg,http://gemeinde.grosspankow.de/wahlen/index.html,votemanager,http://wahlen.votemanager.de/,12070125,Gemeinde,12
Groß-Bieberau,Hessen,http://www.gross-bieberau.de/seite/de/stadtverwaltung/036:1299/-/Wahlen.html,votemanager,http://wahlen.votemanager.de/,06432009,Stadt,06
Groß-Gerau,Hessen,http://www.kreisgg.de/fileadmin/wahlen/WebApp/index.html,votemanager,http://wahlen.votemanager.de/,06433006,Stadt,06
Großenkneten,Niedersachsen,http://votemanager.kdo.de/03458007/index.html,votemanager,http://wahlen.votemanager.de/,03458007,Gemeinde,03
Großostheim,Bayern,http://www.mgo-service.de/wahlen/index.html,votemanager,http://wahlen.votemanager.de/,09671122,Gemeinde,09
Großräschen,Brandenburg,http://www.grossraeschen.de/wahlen/index.html,votemanager,http://wahlen.votemanager.de/,12066112,Stadt,12
Grünberg,Hessen,http://wahlen.gruenberg.de/index.html,votemanager,http://wahlen.votemanager.de/,06531006,Stadt,06
Gründau,Hessen,http://wahlen.gruendau.de/app/index.html,votemanager,http://wahlen.votemanager.de/,06435012,Gemeinde,06
Grünkraut,Baden-Württemberg,http://wahlen11.rz-kiru.de/08436039W/index.html,votemanager,http://wahlen.votemanager.de/,08436039,Gemeinde,08
Grünstadt,Rheinland-Pfalz,https://wahlen.ewois.de/m101/index.html,votemanager,http://wahlen.votemanager.de/,07332024,Stadt,07
Grünstadt,Rheinland-Pfalz,http://wahlen.gruenstadt-land.de/mobile/index.html,votemanager,http://wahlen.votemanager.de/,07332024,Stadt,07
Grünwald,Bayern,http://www.gemeinde-gruenwald.de/wahlen/app/index.html,votemanager,http://wahlen.votemanager.de/,09184122,Gemeinde,09
Gütersloh,Nordrhein-Westfalen,http://wahlen.regioit.de/GT/05754000/index.html,votemanager,http://wahlen.votemanager.de/,05754008,Stadt,05
Gütersloh,Nordrhein-Westfalen,http://wahlen.regioit.de/GT/05754008/index.html,votemanager,http://wahlen.votemanager.de/,05754008,Stadt,05
Gummersbach,Nordrhein-Westfalen,http://wahlen.kdvz-frechen.de/civitec/05374012/index.html,votemanager,http://wahlen.votemanager.de/,05374012,Stadt,05
Gummersbach,Nordrhein-Westfalen,http://wahlen.kdvz-frechen.de/civitec/05374000/index.html,votemanager,http://wahlen.votemanager.de/,05374012,Stadt,05
Gunzenhausen,Bayern,http://gunzenhausen.de/wahlen/wahlapp/index.html,votemanager,http://wahlen.votemanager.de/,09577136,Stadt,09
